sum_dry_mass_laminae,sum_dry_mass_roots,sum_C_g,Cont_WSC_DM_shoot,mstruct_stem,mstruct,sum_dry_mass_stem,N_content_mstruct_roots,sum_dry_mass_shoot,N_content_mstruct,N_content_mstruct_shoot,sum_respi_roots,sum_N_g_shoot,plant,Tillers_Photosynthesis_An,Total_Transpiration,C_respired_shoot,NS_shoot,C_N_ratio_shoot,N_content_roots,C_N_ratio,mstruct_shoot,NS_laminae,axis,C_respired_roots,NS_stem,sum_NSC_g,C_exudated,Tillers_Photosynthesis,NS,sum_dry_mass,Cont_WSC_DM,sum_N_g,mstruct_laminae,dry_mass_phloem,sum_respi_shoot,NNI,Cont_WSC_DM_stem,senesced_mstruct,Total_Photosynthesis,N_content,NS_roots,t,N_content_total_DM_shoot,shoot_roots_ratio,Cont_WSC_DM_roots,Cont_WSC_DM_laminae,shoot_roots_mstruct_ratio,N_content_shoot
0.02815110,0.05332410,0.04071306,9.379720273119,0.00947733,0.07411734,0.01515433,1.69787802,0.04330543,3.38730850,6.24696502,0.18046482,0.00171951,1,14.40820880,0.00050463,1.25653766,36.43859283,10.62512061,1.48351651,16.21657651,0.02752554,35.88809104,MS,0.61748101,37.46121974,0.00810143,0.39245825,14.45585954,23.29742874,0.09662952,8.383319734219077,0.00251058,0.01804821,0.00438654,0.84344329,0.90242247,12.614130364493956,0.00000000,13.91251764,2.59815272,12.62526000,311.00000000,3.97065887,0.81211746,7.5741254643555855,7.6385686101122365,0.59078091,3.97065887
0.02830039,0.05341773,0.04084715,9.678114113404858,0.00948999,0.07418980,0.01521755,1.69143849,0.04351794,3.38585597,6.25241518,0.18330667,0.00172328,1,13.41970564,0.00045705,1.19233958,36.66574870,10.65352538,1.47644821,16.26106256,0.02756176,36.14301615,MS,0.63070899,37.63788523,0.00820364,0.45513368,13.48453495,23.46487982,0.09693567,8.58120690165328,0.00251196,0.01807177,0.00454252,0.76035920,0.89998190,12.798906097941762,0.00000000,12.97492282,2.59136894,12.71049947,312.00000000,3.95992034,0.81467216,7.687587135915097,8.000016945174373,0.59109802,3.95992034
0.02846308,0.05353763,0.04100299,10.005702721479134,0.00950301,0.07426425,0.01529085,1.68324689,0.04375393,3.38428438,6.26041243,0.18585433,0.00172783,1,15.41765757,0.00052803,1.26754184,36.92168438,10.68251501,1.46716892,16.31431514,0.02759924,36.42209815,MS,0.64162263,37.85163712,0.00832672,0.53083790,15.46234583,23.66834191,0.09729156,8.820956699435497,0.00251331,0.01809623,0.00473440,0.81997922,0.89749153,13.015292185785205,0.00000000,14.86569257,2.58328038,12.83697427,313.00000000,3.94896271,0.81725555,7.852716441889427,8.388900730235953,0.59143315,3.94896271
0.02859118,0.05366465,0.04114616,10.2569656028822,0.00951637,0.07434037,0.01536194,1.67563702,0.04395311,3.38264378,6.26716042,0.18817592,0.00173210,1,14.45346403,0.00051528,1.27901411,37.11985881,10.70417767,1.45825197,16.36245032,0.02763778,36.61885833,MS,0.65147271,38.05230601,0.00843640,0.61310532,14.50993185,23.84545248,0.09761777,9.030182565716634,0.00251467,0.01812141,0.00491919,0.81871509,0.89563621,13.212639652860952,0.00000000,13.94999607,2.57603706,12.97327798,314.00000000,3.94079932,0.81903282,8.025406991145308,8.668892695148154,0.59178260,3.94079932
0.02862372,0.05375977,0.04122514,10.29040012549675,0.00952992,0.07441746,0.01541167,1.67099094,0.04403539,3.38094799,6.26870794,0.18965767,0.00173499,1,8.99770474,0.00038554,1.20218581,37.14845480,10.70631123,1.45281522,16.38508947,0.02767693,36.60150138,MS,0.65772651,38.16429809,0.00848146,0.67443468,9.14865523,23.90476273,0.09779517,9.102441251292866,0.00251602,0.01814701,0.00502460,0.73494321,0.89544996,13.301523377750277,0.00000000,8.80487697,2.57274039,13.05666693,315.00000000,3.93997981,0.81911417,8.129367307508248,8.669142023681015,0.59213961,3.93997981
0.02854034,0.05379174,0.04121300,10.054642472712134,0.00954339,0.07449435,0.01542966,1.67033499,0.04397000,3.37926902,6.26357912,0.18943106,0.00173601,1,0.84658050,0.00018841,1.07110783,36.96634220,10.68446251,1.45255840,16.37149224,0.02771590,36.32692966,MS,0.65669287,38.14906740,0.00843549,0.68891775,1.43394123,23.80012194,0.09776174,8.984102826567254,0.00251736,0.01817251,0.00500199,0.60550181,0.89730978,13.237370076799609,0.00000000,1.38133215,2.57499887,13.03789929,316.00000000,3.94816303,0.81741171,8.10903118055223,8.3339757240697,0.59249316,3.94816303
0.02846665,0.05379000,0.04118556,9.829298902007148,0.00955678,0.07457072,0.01544080,1.66925915,0.04390745,3.37764472,6.25933679,0.18900946,0.00173725,1,0.00000000,0.00014637,0.94804761,36.78852364,10.66089817,1.45284065,16.35169479,0.02775455,36.07336648,MS,0.65440565,38.10698706,0.00837444,0.65999694,0.00000000,23.67179974,0.09769745,8.842032713420563,0.00251873,0.01819777,0.00492592,0.48671331,0.89923164,13.14584519483656,0.00000000,0.00000000,2.57809543,12.96494320,317.00000000,3.95661920,0.81627521,8.036151799351131,8.030347368246646,0.59284113,3.95661920
0.02840884,0.05377681,0.04115940,9.639452464081003,0.00957005,0.07464332,0.01545075,1.66814449,0.04385959,3.37621434,6.25603378,0.18837040,0.00173853,1,0.00000000,0.00012493,0.88982573,36.63942725,10.64078730,1.45338945,16.33232607,0.02778969,35.86631780,MS,0.65056125,38.06092046,0.00831634,0.61745565,0.00000000,23.54969010,0.09763640,8.706408308287294,0.00252012,0.01821964,0.00483661,0.47049890,0.90087701,13.041047461128553,0.00000000,0.00000000,2.58112632,12.87388753,318.00000000,3.96385884,0.81558571,7.945430828037203,7.789422367165185,0.59311699,3.96385884
0.02836717,0.05374844,0.04113391,9.476181424854166,0.00958320,0.07471354,0.01546142,1.66544376,0.04382859,3.37483722,6.25574124,0.18759700,0.00174052,1,0.00000000,0.00012672,0.86750973,36.51911495,10.62029625,1.45295247,16.31352597,0.02782278,35.70178351,MS,0.64546859,38.01867805,0.00825995,0.58106755,0.00000000,23.43122277,0.09757703,8.574598724859605,0.00252146,0.01823958,0.00473015,0.47094517,0.90254543,12.936275421076154,0.00000000,0.00000000,2.58407160,12.75883933,319.00000000,3.97119990,0.81543944,7.839412634890161,7.590269696618184,0.59335315,3.97119990
0.02832992,0.05371270,0.04110864,9.31620358378246,0.00960251,0.07478913,0.01547528,1.66298043,0.04380521,3.37331344,6.25402202,0.18650727,0.00174248,1,0.00000000,0.00011747,0.91699674,36.39634089,10.60203219,1.45290323,16.29438565,0.02786171,35.54799347,MS,0.63841386,37.94937348,0.00820142,0.53382293,0.00000000,23.30729760,0.09751790,8.437287471951532,0.00252287,0.01825921,0.00461980,0.45351838,0.90404246,12.813507094773962,0.00000000,0.00000000,2.58708524,12.63257238,320.00000000,3.97778684,0.81554664,7.720490394481604,7.405793952410676,0.59371955,3.97778684
0.02828759,0.05368186,0.04108507,9.177042247873947,0.00962158,0.07485692,0.01549375,1.66146352,0.04378133,3.37211498,6.25232677,0.18582608,0.00174398,1,0.00000000,0.00009045,0.81409198,36.28963822,10.58664579,1.45353391,16.27607961,0.02789325,35.40746006,MS,0.63304921,37.90026806,0.00814803,0.49522093,0.00000000,23.19469417,0.09746320,8.311670853853595,0.00252426,0.01827167,0.00452045,0.43773002,0.90531364,12.705219349045935,0.00000000,0.00000000,2.58996322,12.51484700,321.00000000,3.98338000,0.81557028,7.605899664839283,7.2445803469493155,0.59393252,3.98338000
0.02824788,0.05365051,0.04106206,9.04489031822934,0.00964049,0.07492410,0.01551142,1.66045016,0.04375929,3.37094745,6.24984918,0.18493544,0.00174525,1,0.00000000,0.00007198,0.80616067,36.18573748,10.57327106,1.45460307,16.25800737,0.02792467,35.27237623,MS,0.62590589,37.84906199,0.00809546,0.46380701,0.00000000,23.08362303,0.09740980,8.187724803138575,0.00252565,0.01828418,0.00442362,0.43093459,0.90643072,12.598039763751789,0.00000000,0.00000000,2.59281065,12.39706518,322.00000000,3.98829516,0.81563612,7.4885896445439,7.093792375969802,0.59414925,3.98829516
0.02820963,0.05361912,0.04103938,8.91737082970025,0.00965950,0.07499152,0.01552838,1.66015626,0.04373801,3.36982692,6.24623931,0.18506234,0.00174623,1,0.00000000,0.00004806,0.80724067,36.08193124,10.56210386,1.45629923,16.23981430,0.02795649,35.13920094,MS,0.62421587,37.79454199,0.00804311,0.43765380,0.00000000,22.97275834,0.09735713,8.064042126619146,0.00252708,0.01829699,0.00432866,0.42744807,0.90738080,12.491414669708456,0.00000000,0.00000000,2.59568473,12.27938792,323.00000000,3.99247554,0.81571664,7.367967707525323,6.949988918030442,0.59437606,3.99247554
0.02817340,0.05358679,0.04101696,8.793505562847487,0.00967876,0.07505965,0.01554485,1.66020581,0.04371825,3.36863567,6.24180591,0.18593671,0.00174702,1,0.00000000,0.00003670,0.80825273,35.97882106,10.55260099,1.45832672,16.22194509,0.02798894,35.00900220,MS,0.62592665,37.73651555,0.00799071,0.41253827,0.00000000,22.86151060,0.09730504,7.940001461211474,0.00252849,0.01831018,0.00423570,0.42088960,0.90819948,12.385214853884918,0.00000000,0.00000000,2.59851467,12.15988312,324.00000000,3.99607773,0.81584007,7.24367861513904,6.811757640480979,0.59461491,3.99607773
0.02813948,0.05355285,0.04099481,8.67265433354553,0.00969833,0.07512840,0.01556120,1.66026989,0.04370068,3.36742687,6.23723780,0.18680600,0.00174780,1,0.00000000,0.00003651,0.80873030,35.87731488,10.54363792,1.46041337,16.20415344,0.02802205,34.88251524,MS,0.62682950,37.67622088,0.00793831,0.38969374,0.00000000,22.74992385,0.09725354,7.815655166278317,0.00252989,0.01832372,0.00414476,0.41383545,0.90897372,12.279878497731204,0.00000000,0.00000000,2.60133982,12.03759239,325.00000000,3.99948436,0.81602898,7.116319013139207,6.677850107199525,0.59486740,3.99948436
0.02810696,0.05351842,0.04097297,8.554804685262178,0.00971800,0.07519713,0.01557734,1.66054647,0.04368430,3.36620916,6.23223927,0.18673673,0.00174848,1,0.00000000,0.00003025,0.80603499,35.77676131,10.53566277,1.46269193,16.18657163,0.02805547,34.75823315,MS,0.62228617,37.61454147,0.00788623,0.36964297,0.00000000,22.63883189,0.09720272,7.69189320102395,0.00253129,0.01833747,0.00405598,0.40713618,0.90966952,12.176450126332387,0.00000000,0.00000000,2.60413873,11.91502576,326.00000000,4.00254590,0.81624781,6.987543590310008,6.5476288970393846,0.59513076,4.00254590
0.02807589,0.05348333,0.04095146,8.439432874827869,0.00973769,0.07526544,0.01559343,1.66080152,0.04366932,3.36499188,6.22722905,0.18605899,0.00174917,1,0.00000000,0.00003029,0.80417285,35.67780348,10.52800732,1.46495449,16.16924041,0.02808907,34.63651780,MS,0.61407358,37.55263330,0.00783467,0.35198036,0.00000000,22.52864967,0.09715264,7.5691653191988655,0.00253268,0.01835138,0.00396932,0.40300333,0.91033875,12.07449330260475,0.00000000,0.00000000,2.60690465,11.79232039,327.00000000,4.00549051,0.81650344,6.858588869105533,6.420510228772451,0.59540501,4.00549051
0.02804707,0.05344748,0.04093042,8.326844059554324,0.00975739,0.07533321,0.01560908,1.66095337,0.04365615,3.36379364,6.22238662,0.18515686,0.00174991,1,0.00000000,0.00003567,0.79385971,35.58103993,10.52041613,1.46712722,16.15214904,0.02812284,34.51919245,MS,0.60441255,37.48901361,0.00778381,0.33291587,0.00000000,22.41976385,0.09710364,7.447903780123635,0.00253405,0.01836545,0.00388559,0.39068346,0.91099926,11.97375084241653,0.00000000,0.00000000,2.60963905,11.66957206,328.00000000,4.00839675,0.81680467,6.729981254093445,6.2972254919426245,0.59569175,4.00839675
0.02801910,0.05341117,0.04090965,8.215966699502227,0.00977703,0.07540024,0.01562492,1.66104663,0.04364402,3.36258359,6.21755861,0.18394730,0.00175066,1,0.00000000,0.00003620,0.79621462,35.48557795,10.51304118,1.46923828,16.13540793,0.02815669,34.40312629,MS,0.59298280,37.42666432,0.00773354,0.31963061,0.00000000,22.31200151,0.09705520,7.327894813697005,0.00253540,0.01837966,0.00380340,0.39189892,0.91164136,11.874471219799375,0.00000000,0.00000000,2.61232389,11.54743936,329.00000000,4.01122201,0.81713286,6.602222096020725,6.175792526303377,0.59599014,4.01122201
0.02799239,0.05337484,0.04088930,8.107485834533115,0.00979658,0.07546633,0.01564048,1.66120690,0.04363287,3.36143686,6.21273876,0.18241923,0.00175140,1,0.00000000,0.00003601,0.78940257,35.39154586,10.50592311,1.47138329,16.11875991,0.02819053,34.28946888,MS,0.57988835,37.36397704,0.00768411,0.30447368,0.00000000,22.20587384,0.09700772,7.209702959502024,0.00253675,0.01839395,0.00372356,0.38514302,0.91226238,11.776721907160109,0.00000000,0.00000000,2.61500043,11.42684895,330.00000000,4.01395448,0.81748013,6.475783296552678,6.057335429514195,0.59629952,4.01395448
0.02796710,0.05333888,0.04086951,8.001796314649223,0.00981599,0.07553118,0.01565553,1.66141447,0.04362263,3.36026292,6.20771923,0.18042515,0.00175208,1,0.00000000,0.00003534,0.77582867,35.29907313,10.49943863,1.47352946,16.10274381,0.02822425,34.17888117,MS,0.56454871,37.30018919,0.00763579,0.28886927,0.00000000,22.10190174,0.09696151,7.093904385897002,0.00253805,0.01840826,0.00364655,0.37340402,0.91282997,11.680705901902657,0.00000000,0.00000000,2.61758091,11.30873824,331.00000000,4.01645188,0.81783916,6.351394817569343,5.94240303637301,0.59661967,4.01645188
0.02794308,0.05330316,0.04085016,7.898363287839744,0.00983523,0.07559493,0.01567010,1.66167878,0.04361318,3.35914494,6.20270597,0.17855469,0.00175275,1,0.00000000,0.00003491,0.76601318,35.20793169,10.49319704,1.47568986,16.08690552,0.02825788,34.07081995,MS,0.54986354,37.23564151,0.00758840,0.27506808,0.00000000,21.99983144,0.09691634,6.980211713348802,0.00253934,0.01842265,0.00357190,0.36443381,0.91337761,11.585993512153024,0.00000000,0.00000000,2.62013872,11.19283270,332.00000000,4.01886149,0.81820993,6.228970981036748,5.830391051146478,0.59695084,4.01886149
0.02794711,0.05327344,0.04085912,7.819688433839721,0.00985433,0.07565741,0.01568896,1.66315718,0.04363608,3.35804958,6.19567408,0.17646954,0.00175284,1,2.50997667,0.00007149,1.33233461,35.16513613,10.50496465,1.47873260,16.08237817,0.02829139,34.02874537,MS,0.53425218,37.18941507,0.00756985,0.26528471,2.91700209,21.92982155,0.09690951,6.879470886006062,0.00254061,0.01843706,0.00351344,0.93271334,0.91294474,11.48123368982298,0.00000000,2.79564042,2.62163530,11.08882453,333.00000000,4.01695685,0.81909629,6.1093421844729265,5.764168254293009,0.59729270,4.01695685
0.02815379,0.05327052,0.04096381,8.209863940166477,0.00987337,0.07571925,0.01572454,1.66027539,0.04387833,3.35696124,6.19589750,0.17520517,0.00175499,1,10.45039701,0.00020251,1.01072012,35.44633960,10.55121045,1.47712900,16.11564257,0.02832507,34.46104335,MS,0.52245195,37.21044956,0.00764734,0.26512191,10.55051636,22.05849999,0.09714885,7.031473689147423,0.00254187,0.01845170,0.00351685,0.60858799,0.90901787,11.461155507618837,0.00000000,10.09227505,2.61646594,11.03108505,334.00000000,3.99967863,0.82368890,6.060846714435443,6.39394233943042,0.59764845,3.99967863
0.02851363,0.05331988,0.04117171,8.938506676700742,0.00989264,0.07578124,0.01579705,1.65024793,0.04431068,3.35579345,6.20775710,0.17513094,0.00176049,1,19.30272977,0.00046086,1.14167767,35.99862031,10.62092531,1.46770379,16.18980954,0.02835945,35.23517023,MS,0.51602425,37.37664596,0.00782797,0.29475119,19.30622074,22.37954488,0.09763056,7.41031476445309,0.00254306,0.01846680,0.00363550,0.73161661,0.90296595,11.640316732718953,0.00000000,18.41088637,2.60478215,11.06161930,335.00000000,3.97305019,0.83103480,6.140334110826064,7.441657097348675,0.59802498,3.97305019
0.02883772,0.05344031,0.04140529,9.61382589034836,0.00991255,0.07584504,0.01589239,1.63894412,0.04473012,3.35455185,6.22138907,0.17742229,0.00176659,1,21.64314721,0.00055967,1.25188922,36.51837655,10.68337635,1.45521877,16.27398629,0.02839541,35.90737239,MS,0.52058869,37.62708108,0.00803347,0.36117697,21.63118617,22.74143304,0.09817043,7.83604077318711,0.00254426,0.01848285,0.00386782,0.82240082,0.89759972,11.928310832163353,0.00000000,20.59993482,2.59167869,11.20998200,336.00000000,3.94943878,0.83701084,6.34801536115672,8.338319313683487,0.59843221,3.94943878
0.02900362,0.05360082,0.04159078,9.999344509405612,0.00993305,0.07591041,0.01599393,1.63123273,0.04499755,3.35320596,6.22859982,0.17960417,0.00177096,1,17.70556173,0.00047742,1.24187238,36.81271125,10.72015482,1.44488750,16.33937526,0.02843274,36.21595012,MS,0.52529915,37.89488627,0.00819020,0.46408487,17.72037368,23.01047422,0.09859838,8.154022763132367,0.00254543,0.01849969,0.00413294,0.79616889,0.89447349,12.242493434800256,0.00000000,16.90157776,2.58161737,11.42358312,337.00000000,3.93568335,0.83949371,6.604886773165271,8.76236893177421,0.59886517,3.93568335
0.02930838,0.05379822,0.04186430,10.641892123671216,0.00995390,0.07597698,0.01611975,1.61590155,0.04542814,3.35174217,6.24812290,0.18167534,0.00177890,1,25.47711675,0.00080606,1.49556755,37.32740813,10.77309229,1.42690601,16.43959984,0.02847099,36.81983043,MS,0.53074072,38.25026838,0.00843443,0.59362617,25.45185490,23.43064532,0.09922636,8.644860647035415,0.00254655,0.01851708,0.00447417,1.03866802,0.88996831,12.643919893606586,0.00000000,24.20394338,2.56640735,11.69598149,338.00000000,3.91586057,0.84441708,6.958533163796048,9.540766975566015,0.59931369,3.91586057
0.02941642,0.05401247,0.04205669,10.927512155746907,0.00997529,0.07604591,0.01623840,1.60756759,0.04565482,3.35012763,6.25546773,0.18525919,0.00178347,1,18.72666614,0.00060467,1.39242387,37.55177078,10.79858788,1.41478728,16.50813321,0.02851063,36.98981012,MS,0.54636307,38.56978168,0.00859649,0.73302896,18.73853468,23.70024815,0.09966729,8.962109315422845,0.00254763,0.01853534,0.00478836,0.91911046,0.88782473,13.0105308637782,0.00000000,17.86223764,2.55613907,11.99204994,339.00000000,3.90642883,0.84526435,7.300824370462289,9.777647683195726,0.59977833,3.90642883
0.02939113,0.05418535,0.04216449,10.926157216004723,0.00999661,0.07611578,0.01633354,1.60189204,0.04572468,3.34850949,6.25839651,0.18714709,0.00178680,1,11.65316703,0.00050270,1.33098633,37.56018156,10.79484891,1.40618347,16.54324882,0.02855040,36.87283001,MS,0.55801797,38.79702519,0.00867355,0.84863770,11.75383054,23.81570727,0.09991002,9.098487700392898,0.00254874,0.01855379,0.00500141,0.85579661,0.88812078,13.24818463515929,0.00000000,11.22272279,2.55103827,12.21733849,340.00000000,3.90773142,0.84385685,7.556196258998442,9.635736097955549,0.60023549,3.90773142
0.02917013,0.05428291,0.04213451,10.5223621490624,0.01001731,0.07618483,0.01638634,1.60280015,0.04555647,3.34690503,6.25052661,0.18603704,0.00178697,1,0.00000000,0.00018341,1.02157869,37.24470028,10.75348366,1.40534882,16.52441477,0.02858910,36.33285536,MS,0.56069545,38.86792045,0.00861318,0.89576209,0.00000000,23.69261780,0.09983938,8.962480820553221,0.00254983,0.01857179,0.00504660,0.55993211,0.89148562,13.298488969057434,0.00000000,0.00000000,2.55393561,12.31914821,341.00000000,3.92253671,0.83924147,7.6533637240838805,8.962871213368137,0.60066535,3.92253671
0.02902858,0.05432051,0.04210540,10.228239425364407,0.01003724,0.07625309,0.01642195,1.60208531,0.04545052,3.34538342,6.24572994,0.18483907,0.00178794,1,0.00000000,0.00017889,0.97830240,37.01586443,10.72182283,1.40465643,16.50572307,0.02862662,35.96177484,MS,0.56390100,38.87914640,0.00855404,0.86173142,0.00000000,23.57192502,0.09977103,8.829018168397553,0.00255096,0.01858938,0.00500135,0.53027498,0.89404978,13.26433874679472,0.00000000,0.00000000,2.55681215,12.32324355,342.00000000,3.93381901,0.83671022,7.658275445735034,8.510667546478102,0.60106546,3.93381901
0.02892707,0.05432760,0.04207705,9.987481463876417,0.01005672,0.07632124,0.01644988,1.59997810,0.04537695,3.34389181,6.24342365,0.18470907,0.00178959,1,0.00000000,0.00019419,0.96201212,36.83231503,10.69353761,1.40354601,16.48721946,0.02866357,35.67670232,MS,0.57022870,38.86445655,0.00849570,0.81123697,0.00000000,23.45256520,0.09970456,8.696871594183046,0.00255210,0.01860685,0.00491822,0.52158019,0.89632413,13.190236427509708,0.00000000,0.00000000,2.55966340,12.27717337,343.00000000,3.94382618,0.83524670,7.618893964843698,8.16617901356982,0.60144665,3.94382618
0.02884978,0.05431819,0.04204963,9.780109832556587,0.01007583,0.07638974,0.01647243,1.59744930,0.04532221,3.34245485,6.24203831,0.18524705,0.00179148,1,0.00000000,0.00019063,0.93889967,36.67523109,10.66826305,1.40250785,16.46878273,0.02870018,35.44369900,MS,0.57832347,38.83213355,0.00843815,0.74568058,0.00000000,23.33454547,0.09964040,8.566038627992798,0.00255329,0.01862435,0.00481993,0.50170147,0.89835371,13.095650310949999,0.00000000,0.00000000,2.56250821,12.20329509,344.00000000,3.95275634,0.83438368,7.553037426851902,7.887027238961372,0.60181249,3.95275634
0.02878780,0.05429886,0.04202312,9.593587144126149,0.01009449,0.07645755,0.01649180,1.59440277,0.04527960,3.34113263,6.24189592,0.18436912,0.00179368,1,0.00000000,0.00019770,0.92208593,36.53637371,10.64393373,1.40126850,16.45030942,0.02873607,35.24483478,MS,0.57787977,38.79086109,0.00838179,0.68812684,0.00000000,23.21876643,0.09957845,8.43749016922124,0.00255455,0.01864158,0.00471661,0.49341500,0.90030307,12.98768492331245,0.00000000,0.00000000,2.56536285,12.11326699,345.00000000,3.96133350,0.83389600,7.47342552704084,7.649194174335403,0.60216215,3.96133350
